unique_id,is_best,name,origin,destination,departure time,arrival time,duration,stops,price,dis_from_origin,dis_from_dest,departure_dt,departure_seconds,arrival_dt,arrival_seconds,duration_min
MDW_LGA31,False,Delta,MDW,LGA,"3:00 PM on Sat, Oct 11","11:43 PM on Sat, Oct 11",7 hr 43 min,1,1169,15.65427703935906,10.368604166113755,1900-10-11 15:00:00,3510000.0,1900-10-11 23:43:00,3541380.0,463
MDW_LGA32,False,Southwest,MDW,LGA,"8:20 AM on Sat, Oct 11","3:20 PM on Sat, Oct 11",6 hr,1,1191,15.65427703935906,10.368604166113755,1900-10-11 08:20:00,3486000.0,1900-10-11 15:20:00,3511200.0,360
MDW_LGA33,False,Delta,MDW,LGA,"10:35 AM on Sat, Oct 11","5:43 PM on Sat, Oct 11",6 hr 8 min,1,1203,15.65427703935906,10.368604166113755,1900-10-11 10:35:00,3494100.0,1900-10-11 17:43:00,3519780.0,368
MDW_LGA34,False,Delta,MDW,LGA,"6:00 AM on Sat, Oct 11","2:40 PM on Sat, Oct 11",7 hr 40 min,1,1254,15.65427703935906,10.368604166113755,1900-10-11 06:00:00,3477600.0,1900-10-11 14:40:00,3508800.0,460
MDW_LGA35,False,Delta,MDW,LGA,"10:35 AM on Sat, Oct 11","4:39 PM on Sat, Oct 11",5 hr 4 min,1,1254,15.65427703935906,10.368604166113755,1900-10-11 10:35:00,3494100.0,1900-10-11 16:39:00,3515940.0,304
MDW_LGA36,False,Delta,MDW,LGA,"6:00 AM on Sat, Oct 11","1:40 PM on Sat, Oct 11",6 hr 40 min,1,1409,15.65427703935906,10.368604166113755,1900-10-11 06:00:00,3477600.0,1900-10-11 13:40:00,3505200.0,400
MDW_EWR0,True,Delta,MDW,EWR,"4:23 PM on Sat, Oct 11","11:56 PM on Sat, Oct 11",6 hr 33 min,1,169,15.65427703935906,20.703705626728063,1900-10-11 16:23:00,3514980.0,1900-10-11 23:56:00,3542160.0,393
MDW_EWR1,False,Delta,MDW,EWR,"10:35 AM on Sat, Oct 11","6:08 PM on Sat, Oct 11",6 hr 33 min,1,220,15.65427703935906,20.703705626728063,1900-10-11 10:35:00,3494100.0,1900-10-11 18:08:00,3521280.0,393
MDW_EWR2,False,Delta,MDW,EWR,"6:23 PM on Sat, Oct 11","11:10 PM on Sat, Oct 11",3 hr 47 min,1,220,15.65427703935906,20.703705626728063,1900-10-11 18:23:00,3522180.0,1900-10-11 23:10:00,3539400.0,227
MDW_EWR3,False,Delta,MDW,EWR,"10:35 AM on Sat, Oct 11","5:00 PM on Sat, Oct 11",5 hr 25 min,1,260,15.65427703935906,20.703705626728063,1900-10-11 10:35:00,3494100.0,1900-10-11 17:00:00,3517200.0,325
MDW_EWR4,False,Delta,MDW,EWR,"3:00 PM on Sat, Oct 11","11:32 PM on Sat, Oct 11",7 hr 32 min,1,260,15.65427703935906,20.703705626728063,1900-10-11 15:00:00,3510000.0,1900-10-11 23:32:00,3540720.0,452
MDW_EWR5,False,Delta,MDW,EWR,"6:00 AM on Sat, Oct 11","2:46 PM on Sat, Oct 11",7 hr 46 min,1,297,15.65427703935906,20.703705626728063,1900-10-11 06:00:00,3477600.0,1900-10-11 14:46:00,3509160.0,466
MDW_EWR6,False,Delta,MDW,EWR,"9:20 AM on Sat, Oct 11","5:57 PM on Sat, Oct 11",7 hr 37 min,1,375,15.65427703935906,20.703705626728063,1900-10-11 09:20:00,3489600.0,1900-10-11 17:57:00,3520620.0,457
MDW_EWR7,False,Delta,MDW,EWR,"11:10 AM on Sat, Oct 11","4:00 PM on Sat, Oct 11",3 hr 50 min,1,375,15.65427703935906,20.703705626728063,1900-10-11 11:10:00,3496200.0,1900-10-11 16:00:00,3513600.0,230
MDW_EWR8,False,Delta,MDW,EWR,"6:00 AM on Sat, Oct 11","12:24 PM on Sat, Oct 11",5 hr 24 min,1,452,15.65427703935906,20.703705626728063,1900-10-11 06:00:00,3477600.0,1900-10-11 12:24:00,3500640.0,324
ORD_JFK0,True,Frontier,ORD,JFK,"5:50 PM on Fri, Oct 10","12:33 AM on Sat, Oct 11",5 hr 43 min,1,185,0.2460643477547049,0.3561336485756944,1900-10-10 17:50:00,3433800.0,1900-10-11 00:33:00,3457980.0,343
ORD_JFK1,True,American,ORD,JFK,"1:43 PM on Fri, Oct 10","5:05 PM on Fri, Oct 10",2 hr 22 min,0,229,0.2460643477547049,0.3561336485756944,1900-10-10 13:43:00,3418980.0,1900-10-10 17:05:00,3431100.0,142
ORD_JFK2,True,Frontier,ORD,JFK,"6:40 AM on Fri, Oct 10","10:03 AM on Fri, Oct 10",2 hr 23 min,0,265,0.2460643477547049,0.3561336485756944,1900-10-10 06:40:00,3393600.0,1900-10-10 10:03:00,3405780.0,143
ORD_JFK3,False,Frontier,ORD,JFK,"5:05 AM on Fri, Oct 10","11:59 AM on Fri, Oct 10",5 hr 54 min,1,231,0.2460643477547049,0.3561336485756944,1900-10-10 05:05:00,3387900.0,1900-10-10 11:59:00,3412740.0,354
ORD_JFK4,False,Frontier,ORD,JFK,"12:23 PM on Fri, Oct 10","12:33 AM on Sat, Oct 11",11 hr 10 min,1,280,0.2460643477547049,0.3561336485756944,1900-10-10 12:23:00,3414180.0,1900-10-11 00:33:00,3457980.0,670
ORD_JFK5,False,American,ORD,JFK,"9:41 AM on Fri, Oct 10","1:00 PM on Fri, Oct 10",2 hr 19 min,0,297,0.2460643477547049,0.3561336485756944,1900-10-10 09:41:00,3404460.0,1900-10-10 13:00:00,3416400.0,139
ORD_JFK6,False,American,ORD,JFK,"7:10 AM on Fri, Oct 10","2:59 PM on Fri, Oct 10",6 hr 49 min,1,314,0.2460643477547049,0.3561336485756944,1900-10-10 07:10:00,3395400.0,1900-10-10 14:59:00,3423540.0,409
ORD_JFK7,False,American,ORD,JFK,"4:28 PM on Fri, Oct 10","8:00 PM on Fri, Oct 10",2 hr 32 min,0,357,0.2460643477547049,0.3561336485756944,1900-10-10 16:28:00,3428880.0,1900-10-10 20:00:00,3441600.0,152
ORD_JFK8,False,American,ORD,JFK,"7:09 AM on Fri, Oct 10","2:32 PM on Fri, Oct 10",6 hr 23 min,1,373,0.2460643477547049,0.3561336485756944,1900-10-10 07:09:00,3395340.0,1900-10-10 14:32:00,3421920.0,383
ORD_JFK9,False,American,ORD,JFK,"8:15 AM on Fri, Oct 10","2:59 PM on Fri, Oct 10",5 hr 44 min,1,373,0.2460643477547049,0.3561336485756944,1900-10-10 08:15:00,3399300.0,1900-10-10 14:59:00,3423540.0,344
ORD_JFK10,False,Delta,ORD,JFK,"7:00 AM on Fri, Oct 10","10:25 AM on Fri, Oct 10",2 hr 25 min,0,391,0.2460643477547049,0.3561336485756944,1900-10-10 07:00:00,3394800.0,1900-10-10 10:25:00,3407100.0,145
ORD_JFK11,False,Delta,ORD,JFK,"6:20 PM on Fri, Oct 10","10:00 PM on Fri, Oct 10",2 hr 40 min,0,391,0.2460643477547049,0.3561336485756944,1900-10-10 18:20:00,3435600.0,1900-10-10 22:00:00,3448800.0,160
ORD_JFK12,False,American,ORD,JFK,"5:22 AM on Fri, Oct 10","1:35 PM on Fri, Oct 10",7 hr 13 min,1,498,0.2460643477547049,0.3561336485756944,1900-10-10 05:22:00,3388920.0,1900-10-10 13:35:00,3418500.0,433
ORD_JFK13,False,American,ORD,JFK,"7:10 AM on Fri, Oct 10","1:35 PM on Fri, Oct 10",5 hr 25 min,1,498,0.2460643477547049,0.3561336485756944,1900-10-10 07:10:00,3395400.0,1900-10-10 13:35:00,3418500.0,325
ORD_JFK14,False,American,ORD,JFK,"8:56 AM on Fri, Oct 10","2:30 PM on Fri, Oct 10",4 hr 34 min,1,498,0.2460643477547049,0.3561336485756944,1900-10-10 08:56:00,3401760.0,1900-10-10 14:30:00,3421800.0,274
ORD_JFK15,False,American,ORD,JFK,"9:10 AM on Fri, Oct 10","2:59 PM on Fri, Oct 10",4 hr 49 min,1,498,0.2460643477547049,0.3561336485756944,1900-10-10 09:10:00,3402600.0,1900-10-10 14:59:00,3423540.0,289
ORD_JFK16,False,American,ORD,JFK,"12:51 PM on Fri, Oct 10","7:29 PM on Fri, Oct 10",5 hr 38 min,1,498,0.2460643477547049,0.3561336485756944,1900-10-10 12:51:00,3415860.0,1900-10-10 19:29:00,3439740.0,338
ORD_JFK17,False,JetBlue,ORD,JFK,"1:35 PM on Fri, Oct 10","4:59 PM on Fri, Oct 10",2 hr 24 min,0,511,0.2460643477547049,0.3561336485756944,1900-10-10 13:35:00,3418500.0,1900-10-10 16:59:00,3430740.0,144
ORD_JFK18,False,American,ORD,JFK,"8:48 PM on Fri, Oct 10","11:07 AM on Sat, Oct 11",13 hr 19 min,1,513,0.2460643477547049,0.3561336485756944,1900-10-10 20:48:00,3444480.0,1900-10-11 11:07:00,3496020.0,799
ORD_JFK19,False,American,ORD,JFK,"1:14 PM on Fri, Oct 10","7:59 AM on Sat, Oct 11",17 hr 45 min,1,522,0.2460643477547049,0.3561336485756944,1900-10-10 13:14:00,3417240.0,1900-10-11 07:59:00,3484740.0,1065
ORD_JFK20,False,American,ORD,JFK,"7:15 PM on Fri, Oct 10","7:59 AM on Sat, Oct 11",11 hr 44 min,1,522,0.2460643477547049,0.3561336485756944,1900-10-10 19:15:00,3438900.0,1900-10-11 07:59:00,3484740.0,704
ORD_JFK21,False,American,ORD,JFK,"8:04 PM on Fri, Oct 10","7:59 AM on Sat, Oct 11",10 hr 55 min,1,522,0.2460643477547049,0.3561336485756944,1900-10-10 20:04:00,3441840.0,1900-10-11 07:59:00,3484740.0,655
ORD_JFK22,False,American,ORD,JFK,"7:05 PM on Fri, Oct 10","10:05 AM on Sat, Oct 11",14 hr,1,564,0.2460643477547049,0.3561336485756944,1900-10-10 19:05:00,3438300.0,1900-10-11 10:05:00,3492300.0,840
ORD_JFK23,False,American,ORD,JFK,"7:05 PM on Fri, Oct 10","12:22 PM on Sat, Oct 11",16 hr 17 min,1,564,0.2460643477547049,0.3561336485756944,1900-10-10 19:05:00,3438300.0,1900-10-11 12:22:00,3500520.0,977
ORD_JFK24,False,Delta,ORD,JFK,"5:51 PM on Fri, Oct 10","12:56 AM on Sat, Oct 11",6 hr 5 min,1,578,0.2460643477547049,0.3561336485756944,1900-10-10 17:51:00,3433860.0,1900-10-11 00:56:00,3459360.0,365
ORD_JFK25,False,American,ORD,JFK,"11:40 AM on Fri, Oct 10","7:59 AM on Sat, Oct 11",19 hr 19 min,1,605,0.2460643477547049,0.3561336485756944,1900-10-10 11:40:00,3411600.0,1900-10-11 07:59:00,3484740.0,1159
ORD_JFK26,False,American,ORD,JFK,"3:11 PM on Fri, Oct 10","7:59 AM on Sat, Oct 11",15 hr 48 min,1,605,0.2460643477547049,0.3561336485756944,1900-10-10 15:11:00,3424260.0,1900-10-11 07:59:00,3484740.0,948
ORD_JFK27,False,American,ORD,JFK,"5:00 AM on Fri, Oct 10","11:00 PM on Fri, Oct 10",17 hr,1,607,0.2460643477547049,0.3561336485756944,1900-10-10 05:00:00,3387600.0,1900-10-10 23:00:00,3452400.0,1020
ORD_JFK28,False,American,ORD,JFK,"6:00 AM on Fri, Oct 10","11:00 PM on Fri, Oct 10",16 hr,1,607,0.2460643477547049,0.3561336485756944,1900-10-10 06:00:00,3391200.0,1900-10-10 23:00:00,3452400.0,960
ORD_JFK29,False,American,ORD,JFK,"7:14 AM on Fri, Oct 10","7:29 PM on Fri, Oct 10",11 hr 15 min,1,614,0.2460643477547049,0.3561336485756944,1900-10-10 07:14:00,3395640.0,1900-10-10 19:29:00,3439740.0,675
ORD_JFK30,False,American,ORD,JFK,"3:00 PM on Fri, Oct 10","11:00 AM on Sat, Oct 11",19 hr,1,614,0.2460643477547049,0.3561336485756944,1900-10-10 15:00:00,3423600.0,1900-10-11 11:00:00,3495600.0,1140
ORD_JFK31,False,American,ORD,JFK,"3:34 PM on Fri, Oct 10","11:37 AM on Sat, Oct 11",19 hr 3 min,1,614,0.2460643477547049,0.3561336485756944,1900-10-10 15:34:00,3425640.0,1900-10-11 11:37:00,3497820.0,1143
ORD_JFK32,False,American,ORD,JFK,"5:39 PM on Fri, Oct 10","11:00 AM on Sat, Oct 11",16 hr 21 min,1,614,0.2460643477547049,0.3561336485756944,1900-10-10 17:39:00,3433140.0,1900-10-11 11:00:00,3495600.0,981
ORD_JFK33,False,American,ORD,JFK,"6:56 PM on Fri, Oct 10","11:00 AM on Sat, Oct 11",15 hr 4 min,1,614,0.2460643477547049,0.3561336485756944,1900-10-10 18:56:00,3437760.0,1900-10-11 11:00:00,3495600.0,904
ORD_JFK34,False,American,ORD,JFK,"6:56 PM on Fri, Oct 10","2:32 PM on Sat, Oct 11",18 hr 36 min,1,614,0.2460643477547049,0.3561336485756944,1900-10-10 18:56:00,3437760.0,1900-10-11 14:32:00,3508320.0,1116
ORD_JFK35,False,American,ORD,JFK,"8:25 PM on Fri, Oct 10","11:37 AM on Sat, Oct 11",14 hr 12 min,1,614,0.2460643477547049,0.3561336485756944,1900-10-10 20:25:00,3443100.0,1900-10-11 11:37:00,3497820.0,852
ORD_JFK36,False,American,ORD,JFK,"9:07 PM on Fri, Oct 10","11:00 AM on Sat, Oct 11",12 hr 53 min,1,614,0.2460643477547049,0.3561336485756944,1900-10-10 21:07:00,3445620.0,1900-10-11 11:00:00,3495600.0,773
ORD_JFK37,False,American,ORD,JFK,"9:07 PM on Fri, Oct 10","2:32 PM on Sat, Oct 11",16 hr 25 min,1,614,0.2460643477547049,0.3561336485756944,1900-10-10 21:07:00,3445620.0,1900-10-11 14:32:00,3508320.0,985
ORD_JFK38,False,American,ORD,JFK,"9:43 PM on Fri, Oct 10","11:37 AM on Sat, Oct 11",12 hr 54 min,1,614,0.2460643477547049,0.3561336485756944,1900-10-10 21:43:00,3447780.0,1900-10-11 11:37:00,3497820.0,774
ORD_JFK39,False,American,ORD,JFK,"4:11 PM on Fri, Oct 10","11:37 AM on Sat, Oct 11",18 hr 26 min,1,616,0.2460643477547049,0.3561336485756944,1900-10-10 16:11:00,3427860.0,1900-10-11 11:37:00,3497820.0,1106
ORD_JFK40,False,American,ORD,JFK,"6:44 PM on Fri, Oct 10","11:37 AM on Sat, Oct 11",15 hr 53 min,1,616,0.2460643477547049,0.3561336485756944,1900-10-10 18:44:00,3437040.0,1900-10-11 11:37:00,3497820.0,953
ORD_JFK41,False,American,ORD,JFK,"8:29 PM on Fri, Oct 10","11:37 AM on Sat, Oct 11",14 hr 8 min,1,616,0.2460643477547049,0.3561336485756944,1900-10-10 20:29:00,3443340.0,1900-10-11 11:37:00,3497820.0,848
ORD_JFK42,False,American,ORD,JFK,"9:33 PM on Fri, Oct 10","11:37 AM on Sat, Oct 11",13 hr 4 min,1,616,0.2460643477547049,0.3561336485756944,1900-10-10 21:33:00,3447180.0,1900-10-11 11:37:00,3497820.0,784
ORD_JFK43,False,American,ORD,JFK,"9:07 PM on Fri, Oct 10","10:30 AM on Sat, Oct 11",12 hr 23 min,2,623,0.2460643477547049,0.3561336485756944,1900-10-10 21:07:00,3445620.0,1900-10-11 10:30:00,3493800.0,743
ORD_JFK44,False,American,ORD,JFK,"9:43 PM on Fri, Oct 10","10:30 AM on Sat, Oct 11",11 hr 47 min,2,623,0.2460643477547049,0.3561336485756944,1900-10-10 21:43:00,3447780.0,1900-10-11 10:30:00,3493800.0,707
ORD_JFK45,False,American,ORD,JFK,"8:04 PM on Fri, Oct 10","4:17 PM on Sat, Oct 11",19 hr 13 min,1,624,0.2460643477547049,0.3561336485756944,1900-10-10 20:04:00,3441840.0,1900-10-11 16:17:00,3514620.0,1153
ORD_JFK46,False,American,ORD,JFK,"9:33 PM on Fri, Oct 10","10:30 AM on Sat, Oct 11",11 hr 57 min,2,625,0.2460643477547049,0.3561336485756944,1900-10-10 21:33:00,3447180.0,1900-10-11 10:30:00,3493800.0,717
ORD_JFK47,False,American,ORD,JFK,"5:00 AM on Fri, Oct 10","7:29 PM on Fri, Oct 10",13 hr 29 min,1,636,0.2460643477547049,0.3561336485756944,1900-10-10 05:00:00,3387600.0,1900-10-10 19:29:00,3439740.0,809
ORD_JFK48,False,American,ORD,JFK,"6:00 AM on Fri, Oct 10","7:29 PM on Fri, Oct 10",12 hr 29 min,1,636,0.2460643477547049,0.3561336485756944,1900-10-10 06:00:00,3391200.0,1900-10-10 19:29:00,3439740.0,749
ORD_JFK49,False,American,ORD,JFK,"9:45 PM on Fri, Oct 10","11:52 AM on Sat, Oct 11",13 hr 7 min,1,646,0.2460643477547049,0.3561336485756944,1900-10-10 21:45:00,3447900.0,1900-10-11 11:52:00,3498720.0,787
ORD_JFK50,False,American,ORD,JFK,"5:22 AM on Fri, Oct 10","2:59 PM on Fri, Oct 10",8 hr 37 min,1,653,0.2460643477547049,0.3561336485756944,1900-10-10 05:22:00,3388920.0,1900-10-10 14:59:00,3423540.0,517
ORD_JFK51,False,American,ORD,JFK,"6:36 PM on Fri, Oct 10","1:35 PM on Sat, Oct 11",17 hr 59 min,1,653,0.2460643477547049,0.3561336485756944,1900-10-10 18:36:00,3436560.0,1900-10-11 13:35:00,3504900.0,1079
ORD_JFK52,False,American,ORD,JFK,"8:44 PM on Fri, Oct 10","1:35 PM on Sat, Oct 11",15 hr 51 min,1,653,0.2460643477547049,0.3561336485756944,1900-10-10 20:44:00,3444240.0,1900-10-11 13:35:00,3504900.0,951
ORD_JFK53,False,American,ORD,JFK,"8:44 PM on Fri, Oct 10","2:59 PM on Sat, Oct 11",17 hr 15 min,1,653,0.2460643477547049,0.3561336485756944,1900-10-10 20:44:00,3444240.0,1900-10-11 14:59:00,3509940.0,1035
ORD_JFK54,False,American,ORD,JFK,"8:44 PM on Fri, Oct 10","4:18 PM on Sat, Oct 11",18 hr 34 min,1,653,0.2460643477547049,0.3561336485756944,1900-10-10 20:44:00,3444240.0,1900-10-11 16:18:00,3514680.0,1114
ORD_JFK55,False,Delta,ORD,JFK,"1:26 PM on Fri, Oct 10","10:06 PM on Fri, Oct 10",7 hr 40 min,1,681,0.2460643477547049,0.3561336485756944,1900-10-10 13:26:00,3417960.0,1900-10-10 22:06:00,3449160.0,460
ORD_JFK56,False,Delta,ORD,JFK,"5:40 PM on Fri, Oct 10","11:50 PM on Fri, Oct 10",5 hr 10 min,1,681,0.2460643477547049,0.3561336485756944,1900-10-10 17:40:00,3433200.0,1900-10-10 23:50:00,3455400.0,310
ORD_JFK57,False,JetBlue,ORD,JFK,"6:45 AM on Fri, Oct 10","9:59 AM on Fri, Oct 10",2 hr 14 min,0,690,0.2460643477547049,0.3561336485756944,1900-10-10 06:45:00,3393900.0,1900-10-10 09:59:00,3405540.0,134
ORD_JFK58,False,American,ORD,JFK,"5:00 AM on Fri, Oct 10","1:48 PM on Fri, Oct 10",7 hr 48 min,1,705,0.2460643477547049,0.3561336485756944,1900-10-10 05:00:00,3387600.0,1900-10-10 13:48:00,3419280.0,468
ORD_JFK59,False,American,ORD,JFK,"6:18 PM on Fri, Oct 10","11:52 AM on Sat, Oct 11",16 hr 34 min,1,706,0.2460643477547049,0.3561336485756944,1900-10-10 18:18:00,3435480.0,1900-10-11 11:52:00,3498720.0,994
ORD_JFK60,False,American,ORD,JFK,"12:11 PM on Fri, Oct 10","7:53 AM on Sat, Oct 11",18 hr 42 min,1,711,0.2460643477547049,0.3561336485756944,1900-10-10 12:11:00,3413460.0,1900-10-11 07:53:00,3484380.0,1122
ORD_JFK61,False,American,ORD,JFK,"1:59 PM on Fri, Oct 10","7:53 AM on Sat, Oct 11",16 hr 54 min,1,711,0.2460643477547049,0.3561336485756944,1900-10-10 13:59:00,3419940.0,1900-10-11 07:53:00,3484380.0,1014
ORD_JFK62,False,American,ORD,JFK,"5:11 PM on Fri, Oct 10","7:53 AM on Sat, Oct 11",13 hr 42 min,1,711,0.2460643477547049,0.3561336485756944,1900-10-10 17:11:00,3431460.0,1900-10-11 07:53:00,3484380.0,822
ORD_JFK63,False,American,ORD,JFK,"5:11 PM on Fri, Oct 10","1:50 PM on Sat, Oct 11",19 hr 39 min,1,711,0.2460643477547049,0.3561336485756944,1900-10-10 17:11:00,3431460.0,1900-10-11 13:50:00,3505800.0,1179
ORD_JFK64,False,American,ORD,JFK,"8:50 PM on Fri, Oct 10","7:53 AM on Sat, Oct 11",10 hr 3 min,1,711,0.2460643477547049,0.3561336485756944,1900-10-10 20:50:00,3444600.0,1900-10-11 07:53:00,3484380.0,603
ORD_JFK65,False,American,ORD,JFK,"8:50 PM on Fri, Oct 10","1:50 PM on Sat, Oct 11",16 hr,1,711,0.2460643477547049,0.3561336485756944,1900-10-10 20:50:00,3444600.0,1900-10-11 13:50:00,3505800.0,960
ORD_JFK66,False,American,ORD,JFK,"5:00 AM on Fri, Oct 10","5:33 PM on Fri, Oct 10",11 hr 33 min,1,720,0.2460643477547049,0.3561336485756944,1900-10-10 05:00:00,3387600.0,1900-10-10 17:33:00,3432780.0,693
ORD_JFK67,False,American,ORD,JFK,"6:00 AM on Fri, Oct 10","5:33 PM on Fri, Oct 10",10 hr 33 min,1,720,0.2460643477547049,0.3561336485756944,1900-10-10 06:00:00,3391200.0,1900-10-10 17:33:00,3432780.0,633
ORD_JFK68,False,American,ORD,JFK,"6:03 AM on Fri, Oct 10","8:04 PM on Fri, Oct 10",13 hr 1 min,1,722,0.2460643477547049,0.3561336485756944,1900-10-10 06:03:00,3391380.0,1900-10-10 20:04:00,3441840.0,781
ORD_JFK69,False,American,ORD,JFK,"7:01 PM on Fri, Oct 10","7:19 AM on Sat, Oct 11",11 hr 18 min,1,722,0.2460643477547049,0.3561336485756944,1900-10-10 19:01:00,3438060.0,1900-10-11 07:19:00,3482340.0,678
ORD_JFK70,False,American,ORD,JFK,"9:45 PM on Fri, Oct 10","1:58 PM on Sat, Oct 11",15 hr 13 min,1,749,0.2460643477547049,0.3561336485756944,1900-10-10 21:45:00,3447900.0,1900-10-11 13:58:00,3506280.0,913
ORD_JFK71,False,American,ORD,JFK,"8:06 AM on Fri, Oct 10","12:25 AM on Sat, Oct 11",15 hr 19 min,1,756,0.2460643477547049,0.3561336485756944,1900-10-10 08:06:00,3398760.0,1900-10-11 00:25:00,3457500.0,919
ORD_JFK72,False,American,ORD,JFK,"10:22 AM on Fri, Oct 10","12:25 AM on Sat, Oct 11",13 hr 3 min,1,756,0.2460643477547049,0.3561336485756944,1900-10-10 10:22:00,3406920.0,1900-10-11 00:25:00,3457500.0,783
ORD_JFK73,False,American,ORD,JFK,"5:19 PM on Fri, Oct 10","7:59 AM on Sat, Oct 11",13 hr 40 min,1,766,0.2460643477547049,0.3561336485756944,1900-10-10 17:19:00,3431940.0,1900-10-11 07:59:00,3484740.0,820
ORD_JFK74,False,Delta,ORD,JFK,"10:36 AM on Fri, Oct 10","1:59 PM on Fri, Oct 10",2 hr 23 min,0,767,0.2460643477547049,0.3561336485756944,1900-10-10 10:36:00,3407760.0,1900-10-10 13:59:00,3419940.0,143
ORD_JFK75,False,Delta,ORD,JFK,"1:08 PM on Fri, Oct 10","4:35 PM on Fri, Oct 10",2 hr 27 min,0,767,0.2460643477547049,0.3561336485756944,1900-10-10 13:08:00,3416880.0,1900-10-10 16:35:00,3429300.0,147
ORD_JFK76,False,American,ORD,JFK,"6:07 AM on Fri, Oct 10","8:30 PM on Fri, Oct 10",13 hr 23 min,1,778,0.2460643477547049,0.3561336485756944,1900-10-10 06:07:00,3391620.0,1900-10-10 20:30:00,3443400.0,803
ORD_JFK77,False,American,ORD,JFK,"7:09 AM on Fri, Oct 10","8:30 PM on Fri, Oct 10",12 hr 21 min,2,787,0.2460643477547049,0.3561336485756944,1900-10-10 07:09:00,3395340.0,1900-10-10 20:30:00,3443400.0,741
ORD_JFK79,False,American,ORD,JFK,"9:50 AM on Fri, Oct 10","7:29 PM on Fri, Oct 10",8 hr 39 min,1,793,0.2460643477547049,0.3561336485756944,1900-10-10 09:50:00,3405000.0,1900-10-10 19:29:00,3439740.0,519
ORD_JFK80,False,American,ORD,JFK,"6:47 PM on Fri, Oct 10","7:53 AM on Sat, Oct 11",12 hr 6 min,1,795,0.2460643477547049,0.3561336485756944,1900-10-10 18:47:00,3437220.0,1900-10-11 07:53:00,3484380.0,726
ORD_JFK81,False,American,ORD,JFK,"6:47 PM on Fri, Oct 10","1:50 PM on Sat, Oct 11",18 hr 3 min,1,795,0.2460643477547049,0.3561336485756944,1900-10-10 18:47:00,3437220.0,1900-10-11 13:50:00,3505800.0,1083
ORD_JFK82,False,American,ORD,JFK,"8:00 AM on Fri, Oct 10","2:52 PM on Fri, Oct 10",5 hr 52 min,1,802,0.2460643477547049,0.3561336485756944,1900-10-10 08:00:00,3398400.0,1900-10-10 14:52:00,3423120.0,352
ORD_JFK83,False,American,ORD,JFK,"9:51 AM on Fri, Oct 10","2:52 PM on Fri, Oct 10",4 hr 1 min,1,802,0.2460643477547049,0.3561336485756944,1900-10-10 09:51:00,3405060.0,1900-10-10 14:52:00,3423120.0,241
ORD_JFK84,False,American,ORD,JFK,"10:22 AM on Fri, Oct 10","11:00 PM on Fri, Oct 10",11 hr 38 min,1,812,0.2460643477547049,0.3561336485756944,1900-10-10 10:22:00,3406920.0,1900-10-10 23:00:00,3452400.0,698
ORD_JFK85,False,American,ORD,JFK,"1:14 PM on Fri, Oct 10","8:30 PM on Fri, Oct 10",6 hr 16 min,1,825,0.2460643477547049,0.3561336485756944,1900-10-10 13:14:00,3417240.0,1900-10-10 20:30:00,3443400.0,376
ORD_JFK86,False,American,ORD,JFK,"6:03 PM on Fri, Oct 10","6:30 AM on Sat, Oct 11",11 hr 27 min,1,828,0.2460643477547049,0.3561336485756944,1900-10-10 18:03:00,3434580.0,1900-10-11 06:30:00,3479400.0,687
ORD_JFK87,False,American,ORD,JFK,"8:20 PM on Fri, Oct 10","7:26 AM on Sat, Oct 11",10 hr 6 min,1,829,0.2460643477547049,0.3561336485756944,1900-10-10 20:20:00,3442800.0,1900-10-11 07:26:00,3482760.0,606
ORD_JFK88,False,American,ORD,JFK,"11:40 AM on Fri, Oct 10","8:30 PM on Fri, Oct 10",7 hr 50 min,1,833,0.2460643477547049,0.3561336485756944,1900-10-10 11:40:00,3411600.0,1900-10-10 20:30:00,3443400.0,470
ORD_JFK89,False,American,ORD,JFK,"8:06 AM on Fri, Oct 10","7:29 PM on Fri, Oct 10",10 hr 23 min,1,841,0.2460643477547049,0.3561336485756944,1900-10-10 08:06:00,3398760.0,1900-10-10 19:29:00,3439740.0,623
ORD_JFK90,False,American,ORD,JFK,"10:22 AM on Fri, Oct 10","7:29 PM on Fri, Oct 10",8 hr 7 min,1,842,0.2460643477547049,0.3561336485756944,1900-10-10 10:22:00,3406920.0,1900-10-10 19:29:00,3439740.0,487
ORD_JFK91,False,American,ORD,JFK,"1:51 PM on Fri, Oct 10","11:00 PM on Fri, Oct 10",8 hr 9 min,1,842,0.2460643477547049,0.3561336485756944,1900-10-10 13:51:00,3419460.0,1900-10-10 23:00:00,3452400.0,489
ORD_JFK92,False,American,ORD,JFK,"1:51 PM on Fri, Oct 10","12:25 AM on Sat, Oct 11",9 hr 34 min,1,842,0.2460643477547049,0.3561336485756944,1900-10-10 13:51:00,3419460.0,1900-10-11 00:25:00,3457500.0,574
ORD_JFK93,False,American,ORD,JFK,"8:25 AM on Fri, Oct 10","8:19 PM on Fri, Oct 10",10 hr 54 min,1,850,0.2460643477547049,0.3561336485756944,1900-10-10 08:25:00,3399900.0,1900-10-10 20:19:00,3442740.0,654
ORD_JFK94,False,American,ORD,JFK,"6:07 AM on Fri, Oct 10","4:17 PM on Fri, Oct 10",9 hr 10 min,1,855,0.2460643477547049,0.3561336485756944,1900-10-10 06:07:00,3391620.0,1900-10-10 16:17:00,3428220.0,550
